du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing,created_date
,4.79,"120, Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",,28.0,171.07,5.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.4,"Phố Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội",,35.0,211.43,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,4.39,"37 ngõ 117 , Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",,19.0,231.05,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,8.28,"9, Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",,45.0,184.0,,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,2.6,"Phố Giang Lẻ, Phường Biên Giang, Quận Hà Đông, Hà Nội",,35.0,74.29,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,5.95,"Đường Đại Cát, Phường Liên Mạc, Quận Bắc Từ Liêm, Hà Nội",,50.0,119.0,,6.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,3.62,"cầu Đại Thành, Xã Đại Thành, Huyện Quốc Oai, Hà Nội",,35.0,103.43,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,7.5,"Đường Láng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",,60.0,125.0,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,3.1,"cầu Đại Thành, Xã Đại Thành, Huyện Quốc Oai, Hà Nội",,60.0,51.67,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",1.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,3.95,"Đường Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,33.0,119.7,,5.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,7.25,"Quang minh, Thị trấn Quang Minh, Huyện Mê Linh, Hà Nội",,90.0,80.56,1.0,2.0,Đã có sổ,"Nhà ngõ, hẻm",1.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,10.0,"Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",,45.0,222.22,5.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,10.9,"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,71.0,153.52,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,16.5,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,52.0,317.31,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,8.6,"Đường Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",,48.0,179.17,6.0,9.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,9.4,"Ngõ Gốc Đề, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",,45.0,208.89,,10.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,9.0,"Đường Trần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",,41.0,219.51,4.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,4.95,"Đường La Phù, Xã La Phù, Huyện Hoài Đức, Hà Nội",,31.0,159.68,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,5.7,"Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",,30.0,190.0,,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,19.5,"8, Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",,70.0,278.57,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
Vinhomes Ocean Park Gia Lâm,85.0,"Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",,284.0,299.3,4.0,4.0,Đã có sổ,Nhà biệt thự,4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,7.5,"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",,38.0,197.37,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,10.0,"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",,45.0,222.22,6.0,9.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,19.5,"8, Trần Quốc Hoàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,70.0,278.57,4.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,6.35,"Cầu vượt Cầu Cốc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",,51.1,124.27,,2.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,8.0,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,32.0,250.0,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,8.0,"Phố Nguyễn Chính, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,53.5,149.53,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,6.7,"Đường Trương Định, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",,38.0,176.32,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,9.8,"Cầu DIễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",,62.0,158.06,5.0,5.0,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,7.5,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,58.0,129.31,6.0,7.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,13.8,"Phố Kim Đồng, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,64.0,215.62,5.0,5.0,Đã có sổ,Nhà phố liền kề,,,2024-12-12 19:28:17.64746
,8.8,"Cầu Sông Sét, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",,55.0,160.0,5.0,10.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.8,"Phố Lê Hồng Phong, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",,50.0,136.0,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,12.8,"Phố Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",,34.0,376.47,4.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,,2024-12-12 19:28:17.64746
,5.0,"Đường Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",,33.0,151.52,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,13.8,"Phố Kim Đồng, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,64.0,215.62,5.0,5.0,Đã có sổ,Nhà phố liền kề,,,2024-12-12 19:28:17.64746
,8.8,"Cầu Sông Sét, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",,55.0,160.0,5.0,10.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.8,"Phố Lê Hồng Phong, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",,50.0,136.0,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,12.8,"Phố Thanh Nhàn, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",,34.0,376.47,4.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,,2024-12-12 19:28:17.64746
,5.0,"Đường Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",,33.0,151.52,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,10.2,"Phố Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",,70.0,145.71,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,3.2,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,24.0,133.33,3.0,3.0,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,7.1,"Đường Hoàng Tăng Bí, Phường Thụy Phương, Quận Bắc Từ Liêm, Hà Nội",,42.0,169.05,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,7.5,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",,40.0,187.5,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,8.5,"Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",,52.0,163.46,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,45.0,"Phố Trung Phụng, Phường Thổ Quan, Quận Đống Đa, Hà Nội",,86.0,523.26,6.0,6.0,Đã có sổ,"Nhà mặt phố, mặt tiền",7.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,5.83,"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",,35.0,166.57,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,1.55,"Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,20.0,77.5,2.0,2.0,Đang chờ sổ,"Nhà ngõ, hẻm",2.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,1.75,"Đường Lĩnh Nam, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",,30.0,58.33,,3.0,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,2.0,"Giải phóng , Phường Định Công, Quận Hoàng Mai, Hà Nội",,50.0,40.0,,2.0,Đã có sổ,"Nhà ngõ, hẻm",2.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,4.5,"Đường Trường Chinh, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",,38.0,118.42,3.0,3.0,Đang chờ sổ,"Nhà ngõ, hẻm",3.0,,2024-12-12 19:28:17.64746
,3.3,"cầu Đại Thành, Xã Đại Thành, Huyện Quốc Oai, Hà Nội",,80.0,41.25,,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,5.8,"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",,40.0,145.0,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,3.3,"Phố An Thắng, Phường Biên Giang, Quận Hà Đông, Hà Nội",,33.0,100.0,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,2.95,"đông lao, Xã Đông La, Huyện Hoài Đức, Hà Nội",,31.0,95.16,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,2.95,"đông lao, Xã Đông La, Huyện Hoài Đức, Hà Nội",,31.0,95.16,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,12.0,"Phố Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,60.0,200.0,6.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,8.0,"Phố Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội",,51.0,156.86,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,3.0,"cầu Đại Thành, Xã Đại Thành, Huyện Quốc Oai, Hà Nội",,50.0,60.0,,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,,2024-12-12 19:28:17.64746
,12.5,"Phố Văn La, Phường Phú La, Quận Hà Đông, Hà Nội",,33.0,378.79,5.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",7.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,9.5,"Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",,50.0,190.0,,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.999,"Phố Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,34.0,235.26,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,7.567,"Ngõ 72 Nguyễn Trãi, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",,38.0,199.13,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,10.0,"Đường Khương Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",,60.0,166.67,6.0,7.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.0,"Phố Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",,35.0,171.43,,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,6.5,"Đường Tứ Liên, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",,49.0,132.65,3.0,3.0,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",44.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,5.8,"Phố Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",,32.0,181.25,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,7.55,"Phố Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",,30.0,251.67,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,12.9,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,50.0,258.0,4.0,5.0,Đã có sổ,Nhà phố liền kề,,,2024-12-12 19:28:17.64746
,7.25,"79, Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",,34.0,213.24,2.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
Khu Đô Thị Hoàng Văn Thụ,12.5,"Hoàng Văn Thụ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",,65.0,192.31,6.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,6.35,"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",,35.0,181.43,2.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,12.6,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",,45.0,280.0,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.9,"Cầu vượt Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",,40.0,172.5,,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,13.9,"Vạn Phúc, Phường Liễu Giai, Quận Ba Đình, Hà Nội",,45.0,308.89,6.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,2.95,"đông lao, Xã Đông La, Huyện Hoài Đức, Hà Nội",,31.0,95.16,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,12.0,"Phố Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,60.0,200.0,6.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,8.0,"Phố Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội",,51.0,156.86,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,3.0,"cầu Đại Thành, Xã Đại Thành, Huyện Quốc Oai, Hà Nội",,50.0,60.0,,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,,2024-12-12 19:28:17.64746
,12.5,"Phố Văn La, Phường Phú La, Quận Hà Đông, Hà Nội",,33.0,378.79,5.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",7.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,9.5,"Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",,50.0,190.0,,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.999,"Phố Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,34.0,235.26,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,7.567,"Ngõ 72 Nguyễn Trãi, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",,38.0,199.13,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,10.0,"Đường Khương Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",,60.0,166.67,6.0,7.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.0,"Phố Bồ Đề, Phường Bồ Đề, Quận Long Biên, Hà Nội",,35.0,171.43,,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,6.5,"Đường Tứ Liên, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",,49.0,132.65,3.0,3.0,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",44.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,5.8,"Phố Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",,32.0,181.25,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,7.55,"Phố Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",,30.0,251.67,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,12.9,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,50.0,258.0,4.0,5.0,Đã có sổ,Nhà phố liền kề,,,2024-12-12 19:28:17.64746
,7.25,Đường Cầu Giấy,,34.0,213.24,2.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
Khu Đô Thị Hoàng Văn Thụ,12.5,"Hoàng Văn Thụ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",,65.0,192.31,6.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,6.35,"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",,35.0,181.43,2.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,12.6,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",,45.0,280.0,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.9,"Cầu vượt Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",,40.0,172.5,,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,13.9,"Vạn Phúc, Phường Liễu Giai, Quận Ba Đình, Hà Nội",,45.0,308.89,6.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.9,"Cầu vượt Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",,40.0,172.5,,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,13.9,"Vạn Phúc, Phường Liễu Giai, Quận Ba Đình, Hà Nội",,45.0,308.89,6.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,9.4,"Ngõ Gốc Đề, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",,45.0,208.89,5.0,10.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,17.5,"Đường Tố Hữu, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",,60.0,291.67,4.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",6.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,5.6,"109, Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",,30.0,186.67,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.99,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",,35.0,199.71,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,6.99,"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",,30.0,233.0,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,9.6,"Ngõ 81 Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",,38.0,252.63,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.55,"Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",,30.0,218.33,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,6.5,"Đường Tứ Liên, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",,49.0,132.65,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.55,"Phố Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",,30.0,251.67,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,7.35,"Phố Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",,35.0,210.0,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,12.6,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",,45.0,280.0,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,1.8,"Đường Nguyễn Xiển, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",,36.0,50.0,,2.0,Đang chờ sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,7.5,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",,35.0,214.29,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,3.55,"Đường Thanh Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",,31.0,114.52,2.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,15.5,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",,50.0,310.0,6.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,7.95,"Phố Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",,40.0,198.75,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,9.0,"Phố Trần Quốc Vượng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",,51.0,176.47,5.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,,2024-12-12 19:28:17.64746
,7.0,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,44.0,159.09,4.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,9.0,"Phố Trần Quốc Vượng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",,51.0,176.47,5.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,,2024-12-12 19:28:17.64746
,7.0,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,44.0,159.09,4.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,7.0,"đại từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",,40.0,175.0,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,25.3,"Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",,100.0,253.0,6.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,5.2,"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",,26.0,200.0,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
